"city","name","data"
741,NARIÑO-IPIALES,"{""city_code"": 356, ""city_name"": ""IPIALES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
742,NARIÑO-LA CRUZ,"{""city_code"": 378, ""city_name"": ""LA CRUZ"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
743,NARIÑO-LA FLORIDA,"{""city_code"": 381, ""city_name"": ""LA FLORIDA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
744,NARIÑO-LA LLANADA,"{""city_code"": 385, ""city_name"": ""LA LLANADA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
745,NARIÑO-LA TOLA,"{""city_code"": 390, ""city_name"": ""LA TOLA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
746,NARIÑO-LA UNION,"{""city_code"": 399, ""city_name"": ""LA UNION"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
747,NARIÑO-LEIVA,"{""city_code"": 405, ""city_name"": ""LEIVA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
748,NARIÑO-LINARES,"{""city_code"": 411, ""city_name"": ""LINARES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
749,NARIÑO-LOS ANDES,"{""city_code"": 418, ""city_name"": ""LOS ANDES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
750,NARIÑO-MAGsI,"{""city_code"": 427, ""city_name"": ""MAGsI"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
751,NARIÑO-MALLAMA,"{""city_code"": 435, ""city_name"": ""MALLAMA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
752,NARIÑO-MOSQUERA,"{""city_code"": 473, ""city_name"": ""MOSQUERA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
753,NARIÑO-NARIÑO,"{""city_code"": 480, ""city_name"": ""NARIÑO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
754,NARIÑO-OLAYA HERRERA,"{""city_code"": 490, ""city_name"": ""OLAYA HERRERA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
755,NARIÑO-OSPINA,"{""city_code"": 506, ""city_name"": ""OSPINA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
756,NARIÑO-FRANCISCO PIZARRO,"{""city_code"": 520, ""city_name"": ""FRANCISCO PIZARRO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
757,NARIÑO-POLICARPA,"{""city_code"": 540, ""city_name"": ""POLICARPA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
758,NARIÑO-POTOSI,"{""city_code"": 560, ""city_name"": ""POTOSI"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
759,NARIÑO-PROVIDENCIA,"{""city_code"": 565, ""city_name"": ""PROVIDENCIA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
760,NARIÑO-PUERRES,"{""city_code"": 573, ""city_name"": ""PUERRES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
761,NARIÑO-PUPIALES,"{""city_code"": 585, ""city_name"": ""PUPIALES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
762,NARIÑO-RICAURTE,"{""city_code"": 612, ""city_name"": ""RICAURTE"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
763,NARIÑO-ROBERTO PAYAN,"{""city_code"": 621, ""city_name"": ""ROBERTO PAYAN"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
764,NARIÑO-SAMANIEGO,"{""city_code"": 678, ""city_name"": ""SAMANIEGO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
765,NARIÑO-SANDONA,"{""city_code"": 683, ""city_name"": ""SANDONA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
766,NARIÑO-SAN BERNARDO,"{""city_code"": 685, ""city_name"": ""SAN BERNARDO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
767,NARIÑO-SAN LORENZO,"{""city_code"": 687, ""city_name"": ""SAN LORENZO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
768,NARIÑO-SAN PABLO,"{""city_code"": 693, ""city_name"": ""SAN PABLO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
769,NARIÑO-SAN PEDRO DE CARTAGO,"{""city_code"": 694, ""city_name"": ""SAN PEDRO DE CARTAGO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
770,NARIÑO-SANTA BARBARA,"{""city_code"": 696, ""city_name"": ""SANTA BARBARA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
771,NARIÑO-SANTACRUZ,"{""city_code"": 699, ""city_name"": ""SANTACRUZ"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
772,NARIÑO-SAPUYES,"{""city_code"": 720, ""city_name"": ""SAPUYES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
773,NARIÑO-TAMINANGO,"{""city_code"": 786, ""city_name"": ""TAMINANGO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
774,NARIÑO-TANGUA,"{""city_code"": 788, ""city_name"": ""TANGUA"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
775,NARIÑO-SAN ANDRES DE TUMACO,"{""city_code"": 835, ""city_name"": ""SAN ANDRES DE TUMACO"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
776,NARIÑO-TUQUERRES,"{""city_code"": 838, ""city_name"": ""TUQUERRES"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
777,NARIÑO-YACUANQUER,"{""city_code"": 885, ""city_name"": ""YACUANQUER"", ""department_code"": 52, ""department_name"": ""NARIÑO""}"
778,N. DE SANTANDER-CUCUTA,"{""city_code"": 1, ""city_name"": ""CUCUTA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
779,N. DE SANTANDER-ABREGO,"{""city_code"": 3, ""city_name"": ""ABREGO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
780,N. DE SANTANDER-ARBOLEDAS,"{""city_code"": 51, ""city_name"": ""ARBOLEDAS"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
781,N. DE SANTANDER-BOCHALEMA,"{""city_code"": 99, ""city_name"": ""BOCHALEMA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
782,N. DE SANTANDER-BUCARASICA,"{""city_code"": 109, ""city_name"": ""BUCARASICA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
783,N. DE SANTANDER-CACOTA,"{""city_code"": 125, ""city_name"": ""CACOTA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
784,N. DE SANTANDER-CACHIRA,"{""city_code"": 128, ""city_name"": ""CACHIRA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
785,N. DE SANTANDER-CHINACOTA,"{""city_code"": 172, ""city_name"": ""CHINACOTA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
786,N. DE SANTANDER-CHITAGA,"{""city_code"": 174, ""city_name"": ""CHITAGA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
787,N. DE SANTANDER-CONVENCION,"{""city_code"": 206, ""city_name"": ""CONVENCION"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
788,N. DE SANTANDER-CUCUTILLA,"{""city_code"": 223, ""city_name"": ""CUCUTILLA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
789,N. DE SANTANDER-DURANIA,"{""city_code"": 239, ""city_name"": ""DURANIA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
790,N. DE SANTANDER-EL CARMEN,"{""city_code"": 245, ""city_name"": ""EL CARMEN"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
791,N. DE SANTANDER-EL TARRA,"{""city_code"": 250, ""city_name"": ""EL TARRA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
792,N. DE SANTANDER-EL ZULIA,"{""city_code"": 261, ""city_name"": ""EL ZULIA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
793,N. DE SANTANDER-GRAMALOTE,"{""city_code"": 313, ""city_name"": ""GRAMALOTE"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
794,N. DE SANTANDER-HACARI,"{""city_code"": 344, ""city_name"": ""HACARI"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
795,N. DE SANTANDER-HERRAN,"{""city_code"": 347, ""city_name"": ""HERRAN"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
796,N. DE SANTANDER-LABATECA,"{""city_code"": 377, ""city_name"": ""LABATECA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
797,N. DE SANTANDER-LA ESPERANZA,"{""city_code"": 385, ""city_name"": ""LA ESPERANZA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
798,N. DE SANTANDER-LA PLAYA,"{""city_code"": 398, ""city_name"": ""LA PLAYA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
799,N. DE SANTANDER-LOS PATIOS,"{""city_code"": 405, ""city_name"": ""LOS PATIOS"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
800,N. DE SANTANDER-LOURDES,"{""city_code"": 418, ""city_name"": ""LOURDES"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
801,N. DE SANTANDER-MUTISCUA,"{""city_code"": 480, ""city_name"": ""MUTISCUA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
802,N. DE SANTANDER-OCAÑA,"{""city_code"": 498, ""city_name"": ""OCAÑA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
803,N. DE SANTANDER-PAMPLONA,"{""city_code"": 518, ""city_name"": ""PAMPLONA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
804,N. DE SANTANDER-PAMPLONITA,"{""city_code"": 520, ""city_name"": ""PAMPLONITA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
805,N. DE SANTANDER-PUERTO SANTANDER,"{""city_code"": 553, ""city_name"": ""PUERTO SANTANDER"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
806,N. DE SANTANDER-RAGONVALIA,"{""city_code"": 599, ""city_name"": ""RAGONVALIA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
807,N. DE SANTANDER-SALAZAR,"{""city_code"": 660, ""city_name"": ""SALAZAR"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
808,N. DE SANTANDER-SAN CALIXTO,"{""city_code"": 670, ""city_name"": ""SAN CALIXTO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
809,N. DE SANTANDER-SAN CAYETANO,"{""city_code"": 673, ""city_name"": ""SAN CAYETANO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
810,N. DE SANTANDER-SANTIAGO,"{""city_code"": 680, ""city_name"": ""SANTIAGO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
811,N. DE SANTANDER-SARDINATA,"{""city_code"": 720, ""city_name"": ""SARDINATA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
812,N. DE SANTANDER-SILOS,"{""city_code"": 743, ""city_name"": ""SILOS"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
813,N. DE SANTANDER-TEORAMA,"{""city_code"": 800, ""city_name"": ""TEORAMA"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
814,N. DE SANTANDER-TIBU,"{""city_code"": 810, ""city_name"": ""TIBU"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
815,N. DE SANTANDER-TOLEDO,"{""city_code"": 820, ""city_name"": ""TOLEDO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
816,N. DE SANTANDER-VILLA CARO,"{""city_code"": 871, ""city_name"": ""VILLA CARO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
817,N. DE SANTANDER-VILLA DEL ROSARIO,"{""city_code"": 874, ""city_name"": ""VILLA DEL ROSARIO"", ""department_code"": 54, ""department_name"": ""N. DE SANTANDER""}"
818,QUINDIO-ARMENIA,"{""city_code"": 1, ""city_name"": ""ARMENIA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
819,QUINDIO-BUENAVISTA,"{""city_code"": 111, ""city_name"": ""BUENAVISTA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
820,QUINDIO-CALARCA,"{""city_code"": 130, ""city_name"": ""CALARCA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
821,QUINDIO-CIRCASIA,"{""city_code"": 190, ""city_name"": ""CIRCASIA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
822,QUINDIO-CORDOBA,"{""city_code"": 212, ""city_name"": ""CORDOBA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
823,QUINDIO-FILANDIA,"{""city_code"": 272, ""city_name"": ""FILANDIA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
824,QUINDIO-GENOVA,"{""city_code"": 302, ""city_name"": ""GENOVA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
825,QUINDIO-LA TEBAIDA,"{""city_code"": 401, ""city_name"": ""LA TEBAIDA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
826,QUINDIO-MONTENEGRO,"{""city_code"": 470, ""city_name"": ""MONTENEGRO"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
828,QUINDIO-QUIMBAYA,"{""city_code"": 594, ""city_name"": ""QUIMBAYA"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
829,QUINDIO-SALENTO,"{""city_code"": 690, ""city_name"": ""SALENTO"", ""department_code"": 63, ""department_name"": ""QUINDIO""}"
831,RISARALDA-APIA,"{""city_code"": 45, ""city_name"": ""APIA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
832,RISARALDA-BALBOA,"{""city_code"": 75, ""city_name"": ""BALBOA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
833,RISARALDA-BELEN DE UMBRIA,"{""city_code"": 88, ""city_name"": ""BELEN DE UMBRIA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
834,RISARALDA-DOSQUEBRADAS,"{""city_code"": 170, ""city_name"": ""DOSQUEBRADAS"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
835,RISARALDA-GUATICA,"{""city_code"": 318, ""city_name"": ""GUATICA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
836,RISARALDA-LA CELIA,"{""city_code"": 383, ""city_name"": ""LA CELIA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
837,RISARALDA-LA VIRGINIA,"{""city_code"": 400, ""city_name"": ""LA VIRGINIA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
838,RISARALDA-MARSELLA,"{""city_code"": 440, ""city_name"": ""MARSELLA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
839,RISARALDA-MISTRATO,"{""city_code"": 456, ""city_name"": ""MISTRATO"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
840,RISARALDA-PUEBLO RICO,"{""city_code"": 572, ""city_name"": ""PUEBLO RICO"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
841,RISARALDA-QUINCHIA,"{""city_code"": 594, ""city_name"": ""QUINCHIA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
842,RISARALDA-SANTA ROSA DE CABAL,"{""city_code"": 682, ""city_name"": ""SANTA ROSA DE CABAL"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
843,RISARALDA-SANTUARIO,"{""city_code"": 687, ""city_name"": ""SANTUARIO"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
845,SANTANDER-AGUADA,"{""city_code"": 13, ""city_name"": ""AGUADA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
846,SANTANDER-ALBANIA,"{""city_code"": 20, ""city_name"": ""ALBANIA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
847,SANTANDER-ARATOCA,"{""city_code"": 51, ""city_name"": ""ARATOCA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
848,SANTANDER-BARBOSA,"{""city_code"": 77, ""city_name"": ""BARBOSA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
849,SANTANDER-BARICHARA,"{""city_code"": 79, ""city_name"": ""BARICHARA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
850,SANTANDER-BARRANCABERMEJA,"{""city_code"": 81, ""city_name"": ""BARRANCABERMEJA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
851,SANTANDER-BETULIA,"{""city_code"": 92, ""city_name"": ""BETULIA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
852,SANTANDER-BOLIVAR,"{""city_code"": 101, ""city_name"": ""BOLIVAR"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
853,SANTANDER-CABRERA,"{""city_code"": 121, ""city_name"": ""CABRERA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
854,SANTANDER-CALIFORNIA,"{""city_code"": 132, ""city_name"": ""CALIFORNIA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
855,SANTANDER-CAPITANEJO,"{""city_code"": 147, ""city_name"": ""CAPITANEJO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
856,SANTANDER-CARCASI,"{""city_code"": 152, ""city_name"": ""CARCASI"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
857,SANTANDER-CEPITA,"{""city_code"": 160, ""city_name"": ""CEPITA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
858,SANTANDER-CERRITO,"{""city_code"": 162, ""city_name"": ""CERRITO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
859,SANTANDER-CHARALA,"{""city_code"": 167, ""city_name"": ""CHARALA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
860,SANTANDER-CHARTA,"{""city_code"": 169, ""city_name"": ""CHARTA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
861,SANTANDER-CHIMA,"{""city_code"": 176, ""city_name"": ""CHIMA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
862,SANTANDER-CHIPATA,"{""city_code"": 179, ""city_name"": ""CHIPATA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
864,SANTANDER-CONCEPCION,"{""city_code"": 207, ""city_name"": ""CONCEPCION"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
865,SANTANDER-CONFINES,"{""city_code"": 209, ""city_name"": ""CONFINES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
866,SANTANDER-CONTRATACION,"{""city_code"": 211, ""city_name"": ""CONTRATACION"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
867,SANTANDER-COROMORO,"{""city_code"": 217, ""city_name"": ""COROMORO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
868,SANTANDER-CURITI,"{""city_code"": 229, ""city_name"": ""CURITI"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
869,SANTANDER-EL CARMEN DE CHUCURI,"{""city_code"": 235, ""city_name"": ""EL CARMEN DE CHUCURI"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
870,SANTANDER-EL GUACAMAYO,"{""city_code"": 245, ""city_name"": ""EL GUACAMAYO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
871,SANTANDER-EL PEÑON,"{""city_code"": 250, ""city_name"": ""EL PEÑON"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
872,SANTANDER-EL PLAYON,"{""city_code"": 255, ""city_name"": ""EL PLAYON"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
873,SANTANDER-ENCINO,"{""city_code"": 264, ""city_name"": ""ENCINO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
874,SANTANDER-ENCISO,"{""city_code"": 266, ""city_name"": ""ENCISO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
875,SANTANDER-FLORIAN,"{""city_code"": 271, ""city_name"": ""FLORIAN"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
876,SANTANDER-FLORIDABLANCA,"{""city_code"": 276, ""city_name"": ""FLORIDABLANCA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
877,SANTANDER-GALAN,"{""city_code"": 296, ""city_name"": ""GALAN"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
878,SANTANDER-GAMBITA,"{""city_code"": 298, ""city_name"": ""GAMBITA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
879,SANTANDER-GIRON,"{""city_code"": 307, ""city_name"": ""GIRON"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
880,SANTANDER-GUACA,"{""city_code"": 318, ""city_name"": ""GUACA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
881,SANTANDER-GUADALUPE,"{""city_code"": 320, ""city_name"": ""GUADALUPE"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
882,SANTANDER-GUAPOTA,"{""city_code"": 322, ""city_name"": ""GUAPOTA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
883,SANTANDER-GUAVATA,"{""city_code"": 324, ""city_name"": ""GUAVATA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
884,SANTANDER-GsEPSA,"{""city_code"": 327, ""city_name"": ""GsEPSA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
885,SANTANDER-HATO,"{""city_code"": 344, ""city_name"": ""HATO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
886,SANTANDER-JESUS MARIA,"{""city_code"": 368, ""city_name"": ""JESUS MARIA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
887,SANTANDER-JORDAN,"{""city_code"": 370, ""city_name"": ""JORDAN"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
888,SANTANDER-LA BELLEZA,"{""city_code"": 377, ""city_name"": ""LA BELLEZA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
889,SANTANDER-LANDAZURI,"{""city_code"": 385, ""city_name"": ""LANDAZURI"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
890,SANTANDER-LA PAZ,"{""city_code"": 397, ""city_name"": ""LA PAZ"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
891,SANTANDER-LEBRIJA,"{""city_code"": 406, ""city_name"": ""LEBRIJA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
892,SANTANDER-LOS SANTOS,"{""city_code"": 418, ""city_name"": ""LOS SANTOS"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
893,SANTANDER-MACARAVITA,"{""city_code"": 425, ""city_name"": ""MACARAVITA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
894,SANTANDER-MALAGA,"{""city_code"": 432, ""city_name"": ""MALAGA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
895,SANTANDER-MATANZA,"{""city_code"": 444, ""city_name"": ""MATANZA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
896,SANTANDER-MOGOTES,"{""city_code"": 464, ""city_name"": ""MOGOTES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
897,SANTANDER-MOLAGAVITA,"{""city_code"": 468, ""city_name"": ""MOLAGAVITA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
898,SANTANDER-OCAMONTE,"{""city_code"": 498, ""city_name"": ""OCAMONTE"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
900,SANTANDER-ONZAGA,"{""city_code"": 502, ""city_name"": ""ONZAGA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
901,SANTANDER-PALMAR,"{""city_code"": 522, ""city_name"": ""PALMAR"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
902,SANTANDER-PALMAS DEL SOCORRO,"{""city_code"": 524, ""city_name"": ""PALMAS DEL SOCORRO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
903,SANTANDER-PARAMO,"{""city_code"": 533, ""city_name"": ""PARAMO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
904,SANTANDER-PIEDECUESTA,"{""city_code"": 547, ""city_name"": ""PIEDECUESTA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
905,SANTANDER-PINCHOTE,"{""city_code"": 549, ""city_name"": ""PINCHOTE"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
906,SANTANDER-PUENTE NACIONAL,"{""city_code"": 572, ""city_name"": ""PUENTE NACIONAL"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
907,SANTANDER-PUERTO PARRA,"{""city_code"": 573, ""city_name"": ""PUERTO PARRA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
908,SANTANDER-PUERTO WILCHES,"{""city_code"": 575, ""city_name"": ""PUERTO WILCHES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
909,SANTANDER-RIONEGRO,"{""city_code"": 615, ""city_name"": ""RIONEGRO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
910,SANTANDER-SABANA DE TORRES,"{""city_code"": 655, ""city_name"": ""SABANA DE TORRES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
911,SANTANDER-SAN ANDRES,"{""city_code"": 669, ""city_name"": ""SAN ANDRES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
912,SANTANDER-SAN BENITO,"{""city_code"": 673, ""city_name"": ""SAN BENITO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
913,SANTANDER-SAN GIL,"{""city_code"": 679, ""city_name"": ""SAN GIL"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
914,SANTANDER-SAN JOAQUIN,"{""city_code"": 682, ""city_name"": ""SAN JOAQUIN"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
915,SANTANDER-SAN JOSE DE MIRANDA,"{""city_code"": 684, ""city_name"": ""SAN JOSE DE MIRANDA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
916,SANTANDER-SAN MIGUEL,"{""city_code"": 686, ""city_name"": ""SAN MIGUEL"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
917,SANTANDER-SAN VICENTE DE CHUCURI,"{""city_code"": 689, ""city_name"": ""SAN VICENTE DE CHUCURI"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
918,SANTANDER-SANTA BARBARA,"{""city_code"": 705, ""city_name"": ""SANTA BARBARA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
919,SANTANDER-SANTA HELENA DEL OPON,"{""city_code"": 720, ""city_name"": ""SANTA HELENA DEL OPON"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
920,SANTANDER-SIMACOTA,"{""city_code"": 745, ""city_name"": ""SIMACOTA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
921,SANTANDER-SOCORRO,"{""city_code"": 755, ""city_name"": ""SOCORRO"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
922,SANTANDER-SUAITA,"{""city_code"": 770, ""city_name"": ""SUAITA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
923,SANTANDER-SUCRE,"{""city_code"": 773, ""city_name"": ""SUCRE"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
924,SANTANDER-SURATA,"{""city_code"": 780, ""city_name"": ""SURATA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
925,SANTANDER-TONA,"{""city_code"": 820, ""city_name"": ""TONA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
926,SANTANDER-VALLE DE SAN JOSE,"{""city_code"": 855, ""city_name"": ""VALLE DE SAN JOSE"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
