optimization_variable,city,date,alpha,iteration,vt_labors,extra_time,dist
driver_distance,844,2026-01-10,0.4,39,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,47,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,55,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,63,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,71,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,78,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,86,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,94,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,102,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,110,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,118,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,126,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,134,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,142,6,120.5,27.62
driver_distance,844,2026-01-10,0.4,150,6,120.5,27.62
driver_distance,830,2026-01-10,0.4,7,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,15,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,23,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,31,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,39,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,47,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,55,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,63,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,71,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,78,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,86,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,94,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,102,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,110,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,118,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,126,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,134,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,142,1,0.0,7.77
driver_distance,830,2026-01-10,0.4,150,1,0.0,7.77
driver_distance,1004,2026-01-10,0.4,52,24,653.2,100.18
driver_distance,1004,2026-01-10,0.4,105,24,625.4,113.41
driver_distance,1004,2026-01-10,0.4,157,24,681.7,115.13
driver_distance,1004,2026-01-10,0.4,210,24,685.4,113.17
driver_distance,1004,2026-01-10,0.4,263,24,571.1,114.31
driver_distance,1004,2026-01-10,0.4,315,24,587.5,114.97
driver_distance,1004,2026-01-10,0.4,368,24,647.5,104.05
driver_distance,1004,2026-01-10,0.4,421,24,632.7,110.11
driver_distance,1004,2026-01-10,0.4,473,24,601.1,109.4
driver_distance,1004,2026-01-10,0.4,526,24,617.5,129.07
driver_distance,1004,2026-01-10,0.4,578,24,713.2,110.79
driver_distance,1004,2026-01-10,0.4,631,24,713.2,101.05
driver_distance,1004,2026-01-10,0.4,684,24,602.7,108.83
driver_distance,1004,2026-01-10,0.4,736,24,647.5,101.72
driver_distance,1004,2026-01-10,0.4,789,24,717.4,111.82
driver_distance,1004,2026-01-10,0.4,842,24,563.2,107.09
driver_distance,1004,2026-01-10,0.4,894,24,653.6,128.18
driver_distance,1004,2026-01-10,0.4,947,24,647.5,110.16
driver_distance,1004,2026-01-10,0.4,1000,24,567.4,117.05
driver_distance,149,2026-01-11,0.4,68,70,1845.9,617.2
driver_distance,149,2026-01-11,0.4,136,70,1883.0,641.98
driver_distance,149,2026-01-11,0.4,205,70,1841.9,556.35
driver_distance,149,2026-01-11,0.4,273,70,1802.3,566.21
driver_distance,149,2026-01-11,0.4,342,70,1787.8,594.31
driver_distance,149,2026-01-11,0.4,410,70,1918.9,623.39
driver_distance,149,2026-01-11,0.4,478,70,1660.1,601.82
driver_distance,149,2026-01-11,0.4,547,70,1614.3,663.61
driver_distance,149,2026-01-11,0.4,615,70,1869.0,590.98
driver_distance,149,2026-01-11,0.4,684,70,1872.2,585.77
driver_distance,149,2026-01-11,0.4,752,70,1623.8,609.38
driver_distance,149,2026-01-11,0.4,821,70,1860.1,580.73
driver_distance,149,2026-01-11,0.4,889,70,1717.5,613.24
driver_distance,149,2026-01-11,0.4,957,70,1904.7,608.07
driver_distance,149,2026-01-11,0.4,1026,70,1912.6,597.94
driver_distance,149,2026-01-11,0.4,1094,70,1936.5,644.27
driver_distance,149,2026-01-11,0.4,1163,70,1876.3,559.99
driver_distance,149,2026-01-11,0.4,1231,70,1735.0,576.34
driver_distance,149,2026-01-11,0.4,1300,70,1887.5,595.05
driver_distance,1,2026-01-11,0.4,52,26,576.1,99.87
driver_distance,1,2026-01-11,0.4,105,26,773.6,107.7
driver_distance,1,2026-01-11,0.4,157,26,635.3,91.05
driver_distance,1,2026-01-11,0.4,210,26,665.3,98.39
driver_distance,1,2026-01-11,0.4,263,26,632.7,106.97
driver_distance,1,2026-01-11,0.4,315,26,568.1,95.48
driver_distance,1,2026-01-11,0.4,368,26,566.3,105.16
driver_distance,1,2026-01-11,0.4,421,26,635.0,81.59
driver_distance,1,2026-01-11,0.4,473,26,687.1,93.51
driver_distance,1,2026-01-11,0.4,526,26,657.8,82.95
driver_distance,1,2026-01-11,0.4,578,26,757.1,95.83
driver_distance,1,2026-01-11,0.4,631,26,635.0,88.86
driver_distance,1,2026-01-11,0.4,684,26,656.3,103.73
driver_distance,1,2026-01-11,0.4,736,26,752.6,99.72
driver_distance,1,2026-01-11,0.4,789,26,637.1,88.88
driver_distance,1,2026-01-11,0.4,842,26,688.1,95.65
driver_distance,1,2026-01-11,0.4,894,26,544.5,101.05
driver_distance,1,2026-01-11,0.4,947,26,658.1,97.3
driver_distance,1,2026-01-11,0.4,1000,26,686.3,98.82
driver_distance,126,2026-01-11,0.4,7,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,15,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,23,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,31,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,39,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,47,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,55,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,63,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,71,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,78,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,86,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,94,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,102,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,110,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,118,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,126,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,134,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,142,6,47.6,60.17
driver_distance,126,2026-01-11,0.4,150,6,47.6,60.17
driver_distance,150,2026-01-11,0.4,7,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,15,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,23,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,31,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,39,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,47,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,55,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,63,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,71,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,78,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,86,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,94,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,102,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,110,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,118,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,126,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,134,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,142,5,81.2,17.59
driver_distance,150,2026-01-11,0.4,150,5,81.2,17.59
driver_distance,844,2026-01-11,0.4,7,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,15,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,23,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,31,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,39,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,47,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,55,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,63,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,71,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,78,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,86,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,94,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,102,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,110,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,118,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,126,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,134,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,142,5,52.9,11.53
driver_distance,844,2026-01-11,0.4,150,5,52.9,11.53
driver_distance,830,2026-01-11,0.4,7,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,15,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,23,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,31,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,39,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,47,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,55,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,63,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,71,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,78,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,86,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,94,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,102,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,110,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,118,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,126,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,134,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,142,1,0.0,7.77
driver_distance,830,2026-01-11,0.4,150,1,0.0,7.77
driver_distance,1004,2026-01-11,0.4,52,24,652.4,136.24
driver_distance,1004,2026-01-11,0.4,105,24,728.9,129.86
driver_distance,1004,2026-01-11,0.4,157,24,588.9,132.99
driver_distance,1004,2026-01-11,0.4,210,24,499.2,140.26
driver_distance,1004,2026-01-11,0.4,263,24,625.5,128.48
driver_distance,1004,2026-01-11,0.4,315,24,591.2,136.84
driver_distance,1004,2026-01-11,0.4,368,24,474.0,122.29
driver_distance,1004,2026-01-11,0.4,421,24,621.0,150.6
driver_distance,1004,2026-01-11,0.4,473,24,593.5,104.2
driver_distance,1004,2026-01-11,0.4,526,24,597.7,116.24
driver_distance,1004,2026-01-11,0.4,578,24,593.5,102.06
driver_distance,1004,2026-01-11,0.4,631,24,590.0,132.48
driver_distance,1004,2026-01-11,0.4,684,24,708.9,141.87
driver_distance,1004,2026-01-11,0.4,736,24,629.5,137.98
driver_distance,1004,2026-01-11,0.4,789,24,722.3,132.8
driver_distance,1004,2026-01-11,0.4,842,24,592.4,119.58
driver_distance,1004,2026-01-11,0.4,894,24,591.2,141.29
driver_distance,1004,2026-01-11,0.4,947,24,715.9,112.08
driver_distance,1004,2026-01-11,0.4,1000,24,603.4,146.58
driver_distance,149,2026-01-05,0.5,68,73,1546.4,479.0
driver_distance,149,2026-01-05,0.5,136,73,1628.9,478.43
driver_distance,149,2026-01-05,0.5,205,73,1526.0,564.09
driver_distance,149,2026-01-05,0.5,273,73,1536.6,494.41
driver_distance,149,2026-01-05,0.5,342,73,1617.7,488.01
driver_distance,149,2026-01-05,0.5,410,73,1423.0,565.54
driver_distance,149,2026-01-05,0.5,478,73,1474.7,444.3
driver_distance,149,2026-01-05,0.5,547,73,1589.4,495.67
driver_distance,149,2026-01-05,0.5,615,73,1587.8,577.57
driver_distance,149,2026-01-05,0.5,684,73,1692.7,453.35
driver_distance,149,2026-01-05,0.5,752,73,1643.6,573.16
driver_distance,149,2026-01-05,0.5,821,73,1632.5,503.53
driver_distance,149,2026-01-05,0.5,889,73,1511.8,514.58
driver_distance,149,2026-01-05,0.5,957,73,1609.4,540.26
driver_distance,149,2026-01-05,0.5,1026,73,1521.9,510.57
driver_distance,149,2026-01-05,0.5,1094,73,1552.3,534.39
driver_distance,149,2026-01-05,0.5,1163,73,1632.3,547.85
driver_distance,149,2026-01-05,0.5,1231,73,1581.0,534.18
driver_distance,149,2026-01-05,0.5,1300,73,1444.1,497.53
driver_distance,1,2026-01-05,0.5,52,26,424.0,78.33
driver_distance,1,2026-01-05,0.5,105,26,424.0,80.95
driver_distance,1,2026-01-05,0.5,157,26,449.1,70.98
driver_distance,1,2026-01-05,0.5,210,26,454.0,75.79
driver_distance,1,2026-01-05,0.5,263,26,394.0,79.15
driver_distance,1,2026-01-05,0.5,315,26,394.0,85.79
driver_distance,1,2026-01-05,0.5,368,26,424.0,84.91
driver_distance,1,2026-01-05,0.5,421,26,393.7,84.3
driver_distance,1,2026-01-05,0.5,473,26,393.7,85.33
driver_distance,1,2026-01-05,0.5,526,26,424.0,75.61
driver_distance,1,2026-01-05,0.5,578,26,393.7,74.45
driver_distance,1,2026-01-05,0.5,631,26,424.0,87.96
driver_distance,1,2026-01-05,0.5,684,26,423.7,75.54
driver_distance,1,2026-01-05,0.5,736,26,393.7,86.38
driver_distance,1,2026-01-05,0.5,789,26,419.1,80.75
driver_distance,1,2026-01-05,0.5,842,26,389.1,72.24
driver_distance,1,2026-01-05,0.5,894,26,393.7,84.51
driver_distance,1,2026-01-05,0.5,947,26,419.1,82.43
driver_distance,1,2026-01-05,0.5,1000,26,449.1,83.45
driver_distance,126,2026-01-05,0.5,7,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,15,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,23,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,31,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,39,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,47,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,55,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,63,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,71,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,78,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,86,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,94,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,102,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,110,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,118,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,126,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,134,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,142,8,268.0,25.35
driver_distance,126,2026-01-05,0.5,150,8,268.0,25.35
driver_distance,150,2026-01-05,0.5,7,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,15,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,23,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,31,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,39,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,47,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,55,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,63,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,71,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,78,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,86,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,94,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,102,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,110,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,118,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,126,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,134,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,142,4,30.0,12.51
driver_distance,150,2026-01-05,0.5,150,4,30.0,12.51
driver_distance,844,2026-01-05,0.5,7,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,15,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,23,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,31,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,39,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,47,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,55,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,63,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,71,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,78,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,86,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,94,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,102,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,110,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,118,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,126,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,134,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,142,5,144.1,29.72
driver_distance,844,2026-01-05,0.5,150,5,144.1,29.72
driver_distance,830,2026-01-05,0.5,7,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,15,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,23,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,31,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,39,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,47,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,55,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,63,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,71,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,78,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,86,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,94,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,102,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,110,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,118,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,126,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,134,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,142,1,0.0,6.92
driver_distance,830,2026-01-05,0.5,150,1,0.0,6.92
driver_distance,1004,2026-01-05,0.5,52,26,660.2,190.61
driver_distance,1004,2026-01-05,0.5,105,26,806.1,177.2
driver_distance,1004,2026-01-05,0.5,157,26,643.0,162.2
driver_distance,1004,2026-01-05,0.5,210,26,639.3,160.4
driver_distance,1004,2026-01-05,0.5,263,26,701.9,186.33
driver_distance,1004,2026-01-05,0.5,315,26,773.9,162.31
driver_distance,1004,2026-01-05,0.5,368,26,730.7,177.7
driver_distance,1004,2026-01-05,0.5,421,26,776.1,150.77
driver_distance,1004,2026-01-05,0.5,473,26,793.5,155.11
driver_distance,1004,2026-01-05,0.5,526,26,673.1,191.4
driver_distance,1004,2026-01-05,0.5,578,26,783.2,152.67
driver_distance,1004,2026-01-05,0.5,631,26,729.3,172.35
driver_distance,1004,2026-01-05,0.5,684,26,793.1,179.1
driver_distance,1004,2026-01-05,0.5,736,26,763.0,145.71
driver_distance,1004,2026-01-05,0.5,789,26,761.9,184.35
driver_distance,1004,2026-01-05,0.5,842,26,769.6,136.91
driver_distance,1004,2026-01-05,0.5,894,26,729.3,171.01
driver_distance,1004,2026-01-05,0.5,947,26,781.4,148.12
driver_distance,1004,2026-01-05,0.5,1000,26,759.3,192.33
driver_distance,149,2026-01-06,0.5,68,68,1825.9,524.82
driver_distance,149,2026-01-06,0.5,136,68,1804.3,521.15
driver_distance,149,2026-01-06,0.5,205,68,1684.6,582.16
driver_distance,149,2026-01-06,0.5,273,68,1648.2,503.71
driver_distance,149,2026-01-06,0.5,342,68,1562.9,506.46
driver_distance,149,2026-01-06,0.5,410,68,1706.4,517.75
driver_distance,149,2026-01-06,0.5,478,68,1707.6,507.06
driver_distance,149,2026-01-06,0.5,547,68,1699.4,562.87
driver_distance,149,2026-01-06,0.5,615,68,1642.6,515.36
driver_distance,149,2026-01-06,0.5,684,68,1759.8,507.73
driver_distance,149,2026-01-06,0.5,752,68,1801.4,540.66
driver_distance,149,2026-01-06,0.5,821,68,1535.6,515.48
driver_distance,149,2026-01-06,0.5,889,68,1757.1,506.89
driver_distance,149,2026-01-06,0.5,957,68,1721.5,577.65
driver_distance,149,2026-01-06,0.5,1026,68,1630.0,523.6
driver_distance,149,2026-01-06,0.5,1094,68,1665.9,587.49
driver_distance,149,2026-01-06,0.5,1163,68,1855.3,475.99
driver_distance,149,2026-01-06,0.5,1231,68,1703.9,527.19
driver_distance,149,2026-01-06,0.5,1300,68,1766.7,498.53
driver_distance,1,2026-01-06,0.5,52,27,589.9,103.57
driver_distance,1,2026-01-06,0.5,105,27,575.0,105.02
driver_distance,1,2026-01-06,0.5,157,27,559.9,108.16
driver_distance,1,2026-01-06,0.5,210,27,574.1,109.08
driver_distance,1,2026-01-06,0.5,263,27,626.7,103.96
driver_distance,1,2026-01-06,0.5,315,27,597.7,104.5
driver_distance,1,2026-01-06,0.5,368,27,536.7,114.1
driver_distance,1,2026-01-06,0.5,421,27,589.9,86.45
driver_distance,1,2026-01-06,0.5,473,27,589.9,104.11
driver_distance,1,2026-01-06,0.5,526,27,657.7,113.44
driver_distance,1,2026-01-06,0.5,578,27,649.9,94.64
driver_distance,1,2026-01-06,0.5,631,27,589.9,78.12
driver_distance,1,2026-01-06,0.5,684,27,592.1,105.49
driver_distance,1,2026-01-06,0.5,736,27,585.5,106.11
driver_distance,1,2026-01-06,0.5,789,27,547.9,138.79
driver_distance,1,2026-01-06,0.5,842,27,590.7,107.47
driver_distance,1,2026-01-06,0.5,894,27,574.0,116.57
driver_distance,1,2026-01-06,0.5,947,27,470.7,110.01
driver_distance,1,2026-01-06,0.5,1000,27,634.0,108.66
driver_distance,126,2026-01-06,0.5,7,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,15,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,23,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,31,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,39,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,47,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,55,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,63,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,71,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,78,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,86,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,94,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,102,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,110,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,118,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,126,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,134,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,142,6,30.0,46.83
driver_distance,126,2026-01-06,0.5,150,6,30.0,46.83
driver_distance,150,2026-01-06,0.5,7,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,15,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,23,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,31,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,39,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,47,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,55,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,63,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,71,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,78,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,86,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,94,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,102,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,110,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,118,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,126,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,134,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,142,5,120.0,33.08
driver_distance,150,2026-01-06,0.5,150,5,120.0,33.08
driver_distance,844,2026-01-06,0.5,7,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,15,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,23,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,31,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,39,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,47,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,55,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,63,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,71,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,78,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,86,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,94,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,102,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,110,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,118,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,126,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,134,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,142,1,0.0,2.56
driver_distance,844,2026-01-06,0.5,150,1,0.0,2.56
driver_distance,830,2026-01-06,0.5,7,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,15,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,23,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,31,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,39,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,47,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,55,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,63,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,71,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,78,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,86,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,94,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,102,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,110,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,118,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,126,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,134,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,142,3,120.0,8.73
driver_distance,830,2026-01-06,0.5,150,3,120.0,8.73
driver_distance,1004,2026-01-06,0.5,52,28,748.1,187.42
driver_distance,1004,2026-01-06,0.5,105,28,878.9,207.29
driver_distance,1004,2026-01-06,0.5,157,28,873.2,186.7
driver_distance,1004,2026-01-06,0.5,210,28,878.2,212.87
driver_distance,1004,2026-01-06,0.5,263,28,854.9,204.32
driver_distance,1004,2026-01-06,0.5,315,28,859.5,195.01
driver_distance,1004,2026-01-06,0.5,368,28,859.5,190.07
driver_distance,1004,2026-01-06,0.5,421,28,748.1,178.72
driver_distance,1004,2026-01-06,0.5,473,28,878.2,221.78
driver_distance,1004,2026-01-06,0.5,526,28,859.5,196.41
driver_distance,1004,2026-01-06,0.5,578,28,871.2,199.23
driver_distance,1004,2026-01-06,0.5,631,28,758.2,199.47
